condition,learner,seed,pehe,cate_rank_corr,value_learned_policy,value_treat_all,value_treat_none,fraction_treated_by_policy,value_oracle_policy,regret_vs_oracle
linear_low_confounding,linear,30,0.10065473990398564,0.9911553910097118,1.0539907997464606,1.0399685281924007,0.016462955726243834,0.92075,1.058718988760398,0.004728189013937456
linear_low_confounding,linear,31,0.13284249763443845,0.9841507018219188,0.9783657758150901,0.9328886627937478,-0.03736363314788407,0.9005,0.9810478986725586,0.002682122857468494
linear_low_confounding,linear,32,0.09667578797372713,0.9924635073414692,1.081398430203497,1.058635433510337,-0.008102785130044317,0.93225,1.089668308794193,0.008269878590696056
linear_low_confounding,linear,33,0.0813534204748602,0.9964769209048074,1.0474443190020195,1.0249416864784688,-0.007428531724614686,0.9495,1.0476794681427113,0.0002351491406917816
linear_low_confounding,linear,34,0.07631831499334678,0.9977705041106563,0.983591514950031,0.9638524460000248,-0.02636341728145143,0.93975,0.9866184452796725,0.0030269303296414085
linear_low_confounding,linear,35,0.07834039882899227,0.9933053670190853,1.0645355775297691,1.0413447307253885,0.03316317364904654,0.9285,1.065222026829023,0.0006864492992537663
linear_low_confounding,linear,36,0.07223254891439732,0.995445729715358,1.007863156942006,0.977551959874985,-0.039339918506507796,0.915,1.0047126338539196,-0.0031505230880863877
linear_low_confounding,linear,37,0.10538879319019911,0.9911986470749155,1.0228327649620108,0.9812184631005949,0.015004572823395583,0.9035,1.0145186682254925,-0.008314096736518284
linear_low_confounding,linear,38,0.08819733268479135,0.9944865645929102,1.0609521273901268,1.048527653382327,-0.013206998037083438,0.9335,1.0693711806210926,0.008419053230965812
linear_low_confounding,linear,39,0.06177193019016288,0.9964908401556775,1.0198100440712439,1.0065954643731272,-0.013440144160079161,0.9265,1.022791539586778,0.0029814955155340606
linear_low_confounding,linear,40,0.10201065299313725,0.9947864532366532,0.9708024806454002,0.9510693027689857,0.0137677450353597,0.89625,0.9736847758604762,0.0028822952150759917
linear_low_confounding,linear,41,0.0937808146402687,0.9943834628364663,1.0585152538845655,1.0447911280034605,-0.036856916410884524,0.9445,1.0637613107248374,0.0052460568402719066
linear_low_confounding,linear,42,0.07172080104042464,0.995223169826448,1.0468550373610137,1.0203402870694365,0.04672591672917595,0.91725,1.045481750118392,-0.0013732872426217568
linear_low_confounding,linear,43,0.08811759523445756,0.9948426554276658,0.9746693824005754,0.9493388919542495,0.014192951362491706,0.918,0.9750307261602352,0.0003613437596597935
linear_low_confounding,linear,44,0.08568297358357328,0.9957556436097276,1.058144703084476,1.035422464060668,-0.02343751892228435,0.9275,1.0584979102403795,0.00035320715590358986
linear_low_confounding,linear,45,0.060669922893615974,0.9965704560356533,1.0335916603636577,1.0149464490307076,0.027226432595015164,0.93175,1.033270570359718,-0.00032109000393965026
linear_low_confounding,linear,46,0.047821895337844124,0.9979854713740918,0.9761493012380728,0.953174940012059,-0.010308451055068467,0.92,0.9783579718853698,0.0022086706472970175
linear_low_confounding,linear,47,0.07542231342762294,0.9949902657493915,1.0184707667411155,0.9884365254187591,-0.008054168632698379,0.91825,1.0185280553245484,5.7288583432901774e-05
linear_low_confounding,linear,48,0.10848477833557878,0.9958891036805688,0.9896089728777092,0.9478692299786055,-0.0029161691490472846,0.88175,0.9878428161676763,-0.0017661567100328845
linear_low_confounding,linear,49,0.08701148132520901,0.9927348881084304,1.003442933900125,0.9871465628413937,-0.036207582431507436,0.924,1.0068702738233735,0.003427339923248507
linear_low_confounding,linear,50,0.08401118300686158,0.9944338607771163,0.9987801142619765,0.9661003321941309,-0.005123102606605437,0.90475,1.0052849764526015,0.00650486219062496
linear_low_confounding,linear,51,0.07100980061689362,0.99732287952018,1.0347860905874045,1.011415984827129,-0.024388297963255142,0.931,1.0355587883966815,0.0007726978092770231
linear_low_confounding,linear,52,0.10720234225820492,0.9901190306324392,1.0231302817642864,1.002679223838306,0.028219157441304647,0.913,1.0243965216319872,0.0012662398677008024
linear_low_confounding,linear,53,0.08404185045288491,0.994604849725303,1.0753958304597455,1.0553003137931947,0.020111926716668806,0.9455,1.0776389363050647,0.002243105845319171
linear_low_confounding,linear,54,0.08126531518778393,0.9963080552067535,1.033365973353534,0.9968466188088213,-0.0031091686863476725,0.90775,1.0356691321178666,0.0023031587643325135
linear_low_confounding,linear,55,0.0735960991542937,0.9956929865433114,1.0246993977795755,0.995849685404526,-0.02110769819905857,0.91775,1.0201224983312673,-0.0045768994483081915
linear_low_confounding,linear,56,0.07526729363252406,0.9941437618839849,0.983543363783219,0.9615329243922907,-0.05630289590089235,0.92775,0.9866879450829763,0.003144581299757254
linear_low_confounding,linear,57,0.08176840818460528,0.9927126742320421,1.0216123167181017,1.0001381605793696,0.030159820501481735,0.9155,1.019780986409698,-0.0018313303084036558
linear_low_confounding,linear,58,0.09055886081490762,0.9915777117236069,1.0614200355984504,1.0428029418428542,0.031232176478063485,0.91925,1.0637698772547606,0.0023498416563101365
linear_low_confounding,linear,59,0.049681497349057586,0.9983902535243906,1.0470329386710304,1.0359164321581373,0.014272697362742158,0.924,1.0496105556676807,0.002577616996650267
linear_low_confounding,linear,60,0.08860889848085732,0.9914407517775469,0.9798892955942985,0.947698885018033,-0.018264014086682878,0.92075,0.9793255353426655,-0.000563760251632961
linear_low_confounding,linear,61,0.09174132612504535,0.9942902217056387,1.0647525499848245,1.0397355204378163,-0.006182431735954623,0.9475,1.0561020914774786,-0.008650458507345915
linear_low_confounding,linear,62,0.10962129307291436,0.9953991828374489,1.017148543180262,0.9953485805179743,-0.04264318333510467,0.918,1.0208467494529057,0.0036982062726436116
linear_low_confounding,linear,63,0.07600258211869272,0.9956900555431284,0.9535568751166374,0.9355767304534554,-0.021384219212113188,0.9155,0.9533287675883696,-0.0002281075282678513
linear_low_confounding,linear,64,0.07844163081433049,0.9940687286917955,1.0226125042286027,1.001304806853149,0.02251018105325651,0.925,1.033413519036729,0.010801014808126341
linear_low_confounding,linear,65,0.08014046102274731,0.9929325551207846,0.9828565079685816,0.942821426960302,-0.035648731563433005,0.913,0.9828432235381734,-1.3284430408155856e-05
linear_low_confounding,linear,66,0.1028867312080614,0.9937008727938045,1.0000380913360933,0.9727598071180702,0.0345520628072726,0.89975,1.000033301511959,-4.789824134432408e-06
