experiment_id,domain,aggregation,attack_id,adversarial_fraction,seed,clean_auroc,attacked_auroc,abs_degradation,rel_degradation,worst_client_auroc,runtime_ms
P2-E3,clinical-sim,fedavg,gaussian-5,0.3,20260909,0.773178,0.520035,0.253143,0.92666,0.40875,31
P2-E3,clinical-sim,fedavg,gaussian-5,0.3,20261010,0.79857,0.541812,0.256758,0.85996,0.428279,31
P2-E3,clinical-sim,fedavg,gaussian-5,0.3,20261111,0.784578,0.546556,0.238022,0.836404,0.416316,31
P2-E3,clinical-sim,fedavg,gaussian-5,0.3,20261212,0.822766,0.559196,0.26357,0.816599,0.478383,29
P2-E3,clinical-sim,fedavg,gaussian-5,0.3,20261313,0.817373,0.544784,0.272589,0.858891,0.418017,29
P2-E3,clinical-sim,fedavg,gaussian-5,0.3,20261414,0.770017,0.549456,0.220561,0.816842,0.471108,31
P2-E3,clinical-sim,fedavg,gaussian-5,0.3,20261515,0.821934,0.514821,0.307113,0.953963,0.478425,40
P2-E3,clinical-sim,fedavg,gaussian-5,0.3,20261616,0.808689,0.551276,0.257413,0.83389,0.461348,29
P2-E3,clinical-sim,fedavg,gaussian-5,0.3,20261717,0.8157,0.553102,0.262598,0.831796,0.414424,29
P2-E3,clinical-sim,fedavg,gaussian-5,0.3,20261818,0.815326,0.539623,0.275703,0.874342,0.44618,30
P2-E3,clinical-sim,fedavg,gaussian-5,0.3,20261919,0.801767,0.546344,0.255423,0.846425,0.369213,29
P2-E3,clinical-sim,median,sign-flip-5,0.1,20260000,0.819588,0.801698,0.017889,0.055977,0.468928,31
P2-E3,clinical-sim,median,sign-flip-5,0.1,20260101,0.760307,0.762714,-0.002407,-0.009245,0.593766,33
P2-E3,clinical-sim,median,sign-flip-5,0.1,20260202,0.803809,0.801634,0.002176,0.007161,0.496066,34
P2-E3,clinical-sim,median,sign-flip-5,0.1,20260303,0.747957,0.663436,0.084522,0.340872,0.503289,31
P2-E3,clinical-sim,median,sign-flip-5,0.1,20260404,0.753746,0.778059,-0.024312,-0.095814,0.583995,32
P2-E3,clinical-sim,median,sign-flip-5,0.1,20260505,0.807173,0.819971,-0.012798,-0.041665,0.541637,31
P2-E3,clinical-sim,median,sign-flip-5,0.1,20260606,0.754407,0.776556,-0.022149,-0.087062,0.517875,32
P2-E3,clinical-sim,median,sign-flip-5,0.1,20260707,0.815614,0.808738,0.006876,0.021787,0.4975,31
P2-E3,clinical-sim,median,sign-flip-5,0.1,20260808,0.723881,0.709139,0.014742,0.065847,0.445177,30
P2-E3,clinical-sim,median,sign-flip-5,0.1,20260909,0.77218,0.745339,0.026842,0.098617,0.480042,30
P2-E3,clinical-sim,median,sign-flip-5,0.1,20261010,0.803913,0.743427,0.060486,0.199025,0.472799,38
P2-E3,clinical-sim,median,sign-flip-5,0.1,20261111,0.775803,0.738045,0.037759,0.136905,0.513339,31
P2-E3,clinical-sim,median,sign-flip-5,0.1,20261212,0.816842,0.811449,0.005393,0.017021,0.514795,31
P2-E3,clinical-sim,median,sign-flip-5,0.1,20261313,0.820277,0.813738,0.006539,0.020417,0.55919,33
P2-E3,clinical-sim,median,sign-flip-5,0.1,20261414,0.739927,0.730157,0.00977,0.04072,0.464584,34
P2-E3,clinical-sim,median,sign-flip-5,0.1,20261515,0.804492,0.819223,-0.014731,-0.048379,0.548819,33
P2-E3,clinical-sim,median,sign-flip-5,0.1,20261616,0.801991,0.783925,0.018066,0.059822,0.49715,32
P2-E3,clinical-sim,median,sign-flip-5,0.1,20261717,0.810412,0.77184,0.038571,0.124259,0.514327,31
P2-E3,clinical-sim,median,sign-flip-5,0.1,20261818,0.80943,0.787215,0.022215,0.071793,0.5736,31
P2-E3,clinical-sim,median,sign-flip-5,0.1,20261919,0.795925,0.740614,0.055311,0.186907,0.568503,31
P2-E3,clinical-sim,median,sign-flip-5,0.2,20260000,0.819588,0.794035,0.025552,0.079954,0.460582,31
P2-E3,clinical-sim,median,sign-flip-5,0.2,20260101,0.760307,0.787596,-0.027289,-0.104833,0.574736,31
P2-E3,clinical-sim,median,sign-flip-5,0.2,20260202,0.803809,0.800061,0.003748,0.012338,0.519899,31
P2-E3,clinical-sim,median,sign-flip-5,0.2,20260303,0.747957,0.688343,0.059614,0.240421,0.54386,31
P2-E3,clinical-sim,median,sign-flip-5,0.2,20260404,0.753746,0.71025,0.043496,0.171416,0.586144,31
P2-E3,clinical-sim,median,sign-flip-5,0.2,20260505,0.807173,0.786513,0.02066,0.067259,0.533893,32
P2-E3,clinical-sim,median,sign-flip-5,0.2,20260606,0.754407,0.755626,-0.001219,-0.004792,0.513109,31
P2-E3,clinical-sim,median,sign-flip-5,0.2,20260707,0.815614,0.746469,0.069145,0.219081,0.493077,36
P2-E3,clinical-sim,median,sign-flip-5,0.2,20260808,0.723881,0.669006,0.054876,0.24511,0.373076,31
P2-E3,clinical-sim,median,sign-flip-5,0.2,20260909,0.77218,0.71941,0.05277,0.193878,0.436318,31
P2-E3,clinical-sim,median,sign-flip-5,0.2,20261010,0.803913,0.769839,0.034074,0.112118,0.467236,31
P2-E3,clinical-sim,median,sign-flip-5,0.2,20261111,0.775803,0.707309,0.068494,0.248345,0.35135,31
P2-E3,clinical-sim,median,sign-flip-5,0.2,20261212,0.816842,0.76778,0.049061,0.154845,0.492173,31
P2-E3,clinical-sim,median,sign-flip-5,0.2,20261313,0.820277,0.782837,0.03744,0.116897,0.553115,32
P2-E3,clinical-sim,median,sign-flip-5,0.2,20261414,0.739927,0.695589,0.044338,0.184797,0.48099,30
P2-E3,clinical-sim,median,sign-flip-5,0.2,20261515,0.804492,0.810913,-0.006421,-0.021088,0.569179,31
P2-E3,clinical-sim,median,sign-flip-5,0.2,20261616,0.801991,0.748087,0.053903,0.178493,0.465659,31
P2-E3,clinical-sim,median,sign-flip-5,0.2,20261717,0.810412,0.707583,0.102829,0.331267,0.463339,31
P2-E3,clinical-sim,median,sign-flip-5,0.2,20261818,0.80943,0.757096,0.052333,0.169128,0.557482,30
P2-E3,clinical-sim,median,sign-flip-5,0.2,20261919,0.795925,0.769138,0.026787,0.09052,0.560814,32
P2-E3,clinical-sim,median,sign-flip-5,0.3,20260000,0.819588,0.776723,0.042864,0.134124,0.484641,31
P2-E3,clinical-sim,median,sign-flip-5,0.3,20260101,0.760307,0.699943,0.060364,0.231896,0.593122,31
P2-E3,clinical-sim,median,sign-flip-5,0.3,20260202,0.803809,0.809739,-0.005929,-0.019517,0.484913,32
P2-E3,clinical-sim,median,sign-flip-5,0.3,20260303,0.747957,0.735168,0.012789,0.051578,0.566012,31
P2-E3,clinical-sim,median,sign-flip-5,0.3,20260404,0.753746,0.703495,0.050251,0.198037,0.568535,31
P2-E3,clinical-sim,median,sign-flip-5,0.3,20260505,0.807173,0.74732,0.059853,0.194852,0.490585,31
P2-E3,clinical-sim,median,sign-flip-5,0.3,20260606,0.754407,0.72956,0.024847,0.097665,0.494382,31
P2-E3,clinical-sim,median,sign-flip-5,0.3,20260707,0.815614,0.700313,0.115302,0.365324,0.428552,32
P2-E3,clinical-sim,median,sign-flip-5,0.3,20260808,0.723881,0.72326,0.000621,0.002775,0.494222,31
P2-E3,clinical-sim,median,sign-flip-5,0.3,20260909,0.77218,0.752579,0.019601,0.072014,0.485163,30
P2-E3,clinical-sim,median,sign-flip-5,0.3,20261010,0.803913,0.731079,0.072834,0.239654,0.468593,31
P2-E3,clinical-sim,median,sign-flip-5,0.3,20261111,0.775803,0.62964,0.146164,0.529956,0.201661,30
P2-E3,clinical-sim,median,sign-flip-5,0.3,20261212,0.816842,0.670874,0.145968,0.460695,0.430149,31
P2-E3,clinical-sim,median,sign-flip-5,0.3,20261313,0.820277,0.695478,0.124799,0.389661,0.500044,31
P2-E3,clinical-sim,median,sign-flip-5,0.3,20261414,0.739927,0.727506,0.012421,0.051772,0.488653,31
P2-E3,clinical-sim,median,sign-flip-5,0.3,20261515,0.804492,0.805517,-0.001025,-0.003365,0.586644,32
P2-E3,clinical-sim,median,sign-flip-5,0.3,20261616,0.801991,0.645691,0.156299,0.517564,0.443152,31
P2-E3,clinical-sim,median,sign-flip-5,0.3,20261717,0.810412,0.723873,0.086539,0.278787,0.461129,31
P2-E3,clinical-sim,median,sign-flip-5,0.3,20261818,0.80943,0.788239,0.02119,0.068482,0.581086,31
P2-E3,clinical-sim,median,sign-flip-5,0.3,20261919,0.795925,0.680142,0.115783,0.391259,0.37593,31
P2-E3,clinical-sim,median,scale-10,0.1,20260000,0.819588,0.819596,-0.000008,-0.000026,0.487926,31
P2-E3,clinical-sim,median,scale-10,0.1,20260101,0.760307,0.762675,-0.002367,-0.009094,0.584383,32
P2-E3,clinical-sim,median,scale-10,0.1,20260202,0.803809,0.803926,-0.000117,-0.000384,0.509052,32
P2-E3,clinical-sim,median,scale-10,0.1,20260303,0.747957,0.747927,0.000031,0.000124,0.580219,31
P2-E3,clinical-sim,median,scale-10,0.1,20260404,0.753746,0.753196,0.000551,0.00217,0.580357,31
P2-E3,clinical-sim,median,scale-10,0.1,20260505,0.807173,0.804877,0.002296,0.007473,0.558239,38
P2-E3,clinical-sim,median,scale-10,0.1,20260606,0.754407,0.752359,0.002048,0.008048,0.513109,33
P2-E3,clinical-sim,median,scale-10,0.1,20260707,0.815614,0.817116,-0.001502,-0.004758,0.492596,31
P2-E3,clinical-sim,median,scale-10,0.1,20260808,0.723881,0.727801,-0.003919,-0.017507,0.509273,31
P2-E3,clinical-sim,median,scale-10,0.1,20260909,0.77218,0.7703,0.00188,0.006906,0.487789,31
P2-E3,clinical-sim,median,scale-10,0.1,20261010,0.803913,0.804903,-0.000989,-0.003256,0.471171,31
P2-E3,clinical-sim,median,scale-10,0.1,20261111,0.775803,0.776528,-0.000725,-0.002627,0.560108,31
P2-E3,clinical-sim,median,scale-10,0.1,20261212,0.816842,0.813437,0.003405,0.010747,0.506832,31
P2-E3,clinical-sim,median,scale-10,0.1,20261313,0.820277,0.820648,-0.000371,-0.001159,0.562531,34
P2-E3,clinical-sim,median,scale-10,0.1,20261414,0.739927,0.738185,0.001742,0.007262,0.478927,30
P2-E3,clinical-sim,median,scale-10,0.1,20261515,0.804492,0.804045,0.000448,0.00147,0.536603,31
P2-E3,clinical-sim,median,scale-10,0.1,20261616,0.801991,0.804651,-0.00266,-0.00881,0.526321,32
P2-E3,clinical-sim,median,scale-10,0.1,20261717,0.810412,0.810688,-0.000276,-0.000889,0.475055,31
P2-E3,clinical-sim,median,scale-10,0.1,20261818,0.80943,0.811381,-0.001951,-0.006306,0.577496,32
P2-E3,clinical-sim,median,scale-10,0.1,20261919,0.795925,0.795922,0.000003,0.000009,0.581301,30
P2-E3,clinical-sim,median,scale-10,0.2,20260000,0.819588,0.819886,-0.000298,-0.000934,0.48837,32
P2-E3,clinical-sim,median,scale-10,0.2,20260101,0.760307,0.764874,-0.004566,-0.017542,0.586419,32
P2-E3,clinical-sim,median,scale-10,0.2,20260202,0.803809,0.804404,-0.000595,-0.001957,0.509969,31
P2-E3,clinical-sim,median,scale-10,0.2,20260303,0.747957,0.756413,-0.008455,-0.0341,0.581214,31
P2-E3,clinical-sim,median,scale-10,0.2,20260404,0.753746,0.759802,-0.006056,-0.023865,0.580026,35
P2-E3,clinical-sim,median,scale-10,0.2,20260505,0.807173,0.791472,0.015701,0.051114,0.560458,31
P2-E3,clinical-sim,median,scale-10,0.2,20260606,0.754407,0.75547,-0.001063,-0.004178,0.513449,31
P2-E3,clinical-sim,median,scale-10,0.2,20260707,0.815614,0.817445,-0.001831,-0.0058,0.490673,31
P2-E3,clinical-sim,median,scale-10,0.2,20260808,0.723881,0.741557,-0.017675,-0.078949,0.513231,31
P2-E3,clinical-sim,median,scale-10,0.2,20260909,0.77218,0.774296,-0.002116,-0.007773,0.492253,30
P2-E3,clinical-sim,median,scale-10,0.2,20261010,0.803913,0.805627,-0.001714,-0.00564,0.469543,32
P2-E3,clinical-sim,median,scale-10,0.2,20261111,0.775803,0.77663,-0.000826,-0.002995,0.561078,34
P2-E3,clinical-sim,median,scale-10,0.2,20261212,0.816842,0.816199,0.000643,0.002029,0.513257,31
P2-E3,clinical-sim,median,scale-10,0.2,20261313,0.820277,0.819141,0.001136,0.003548,0.563218,30
P2-E3,clinical-sim,median,scale-10,0.2,20261414,0.739927,0.734307,0.00562,0.023424,0.48158,32
P2-E3,clinical-sim,median,scale-10,0.2,20261515,0.804492,0.807715,-0.003223,-0.010585,0.534522,31
P2-E3,clinical-sim,median,scale-10,0.2,20261616,0.801991,0.805133,-0.003142,-0.010405,0.524908,31
P2-E3,clinical-sim,median,scale-10,0.2,20261717,0.810412,0.810663,-0.000251,-0.000809,0.477527,31
P2-E3,clinical-sim,median,scale-10,0.2,20261818,0.80943,0.811384,-0.001954,-0.006315,0.577496,31
P2-E3,clinical-sim,median,scale-10,0.2,20261919,0.795925,0.795989,-0.000064,-0.000217,0.578967,31
P2-E3,clinical-sim,median,scale-10,0.3,20260000,0.819588,0.817839,0.001749,0.005473,0.484553,31
P2-E3,clinical-sim,median,scale-10,0.3,20260101,0.760307,0.754641,0.005666,0.021766,0.585826,31
P2-E3,clinical-sim,median,scale-10,0.3,20260202,0.803809,0.803573,0.000236,0.000777,0.509281,31
P2-E3,clinical-sim,median,scale-10,0.3,20260303,0.747957,0.761903,-0.013946,-0.056243,0.581576,31
P2-E3,clinical-sim,median,scale-10,0.3,20260404,0.753746,0.761223,-0.007477,-0.029466,0.580605,31
P2-E3,clinical-sim,median,scale-10,0.3,20260505,0.807173,0.798842,0.008331,0.027121,0.56321,31
P2-E3,clinical-sim,median,scale-10,0.3,20260606,0.754407,0.763743,-0.009337,-0.0367,0.51379,32
P2-E3,clinical-sim,median,scale-10,0.3,20260707,0.815614,0.815676,-0.000061,-0.000194,0.487885,32
P2-E3,clinical-sim,median,scale-10,0.3,20260808,0.723881,0.740634,-0.016753,-0.074831,0.511348,32
P2-E3,clinical-sim,median,scale-10,0.3,20260909,0.77218,0.772399,-0.000219,-0.000805,0.489627,31
P2-E3,clinical-sim,median,scale-10,0.3,20261010,0.803913,0.804212,-0.000298,-0.000981,0.467643,32
P2-E3,clinical-sim,median,scale-10,0.3,20261111,0.775803,0.774205,0.001599,0.005796,0.561617,31
P2-E3,clinical-sim,median,scale-10,0.3,20261212,0.816842,0.804893,0.011949,0.037712,0.50828,30
P2-E3,clinical-sim,median,scale-10,0.3,20261313,0.820277,0.817957,0.00232,0.007245,0.558405,31
P2-E3,clinical-sim,median,scale-10,0.3,20261414,0.739927,0.730867,0.00906,0.037762,0.483938,31
P2-E3,clinical-sim,median,scale-10,0.3,20261515,0.804492,0.816158,-0.011665,-0.038311,0.543209,30
P2-E3,clinical-sim,median,scale-10,0.3,20261616,0.801991,0.807079,-0.005088,-0.01685,0.523966,31
P2-E3,clinical-sim,median,scale-10,0.3,20261717,0.810412,0.810021,0.00039,0.001258,0.478255,31
P2-E3,clinical-sim,median,scale-10,0.3,20261818,0.80943,0.812274,-0.002844,-0.009192,0.579711,31
P2-E3,clinical-sim,median,scale-10,0.3,20261919,0.795925,0.795455,0.00047,0.001588,0.565568,31
P2-E3,clinical-sim,median,constant-5,0.1,20260000,0.819588,0.81458,0.005007,0.015668,0.486328,31
P2-E3,clinical-sim,median,constant-5,0.1,20260101,0.760307,0.767005,-0.006698,-0.025732,0.58538,32
P2-E3,clinical-sim,median,constant-5,0.1,20260202,0.803809,0.802767,0.001042,0.00343,0.51226,32
P2-E3,clinical-sim,median,constant-5,0.1,20260303,0.747957,0.73124,0.016718,0.067422,0.586825,30
P2-E3,clinical-sim,median,constant-5,0.1,20260404,0.753746,0.739978,0.013768,0.054261,0.586144,31
P2-E3,clinical-sim,median,constant-5,0.1,20260505,0.807173,0.820117,-0.012945,-0.042141,0.547763,31
P2-E3,clinical-sim,median,constant-5,0.1,20260606,0.754407,0.772453,-0.018046,-0.070932,0.50732,31
P2-E3,clinical-sim,median,constant-5,0.1,20260707,0.815614,0.819702,-0.004087,-0.01295,0.489615,32
P2-E3,clinical-sim,median,constant-5,0.1,20260808,0.723881,0.729976,-0.006095,-0.027225,0.503626,31
P2-E3,clinical-sim,median,constant-5,0.1,20260909,0.77218,0.746406,0.025774,0.094694,0.468487,30
P2-E3,clinical-sim,median,constant-5,0.1,20261010,0.803913,0.791672,0.012242,0.04028,0.465201,32
P2-E3,clinical-sim,median,constant-5,0.1,20261111,0.775803,0.763651,0.012152,0.044061,0.548895,31
P2-E3,clinical-sim,median,constant-5,0.1,20261212,0.816842,0.812391,0.004451,0.014047,0.508642,30
P2-E3,clinical-sim,median,constant-5,0.1,20261313,0.820277,0.818473,0.001804,0.005632,0.578741,31
P2-E3,clinical-sim,median,constant-5,0.1,20261414,0.739927,0.713173,0.026754,0.111507,0.475391,30
P2-E3,clinical-sim,median,constant-5,0.1,20261515,0.804492,0.817517,-0.013025,-0.042776,0.537417,30
P2-E3,clinical-sim,median,constant-5,0.1,20261616,0.801991,0.80264,-0.00065,-0.002151,0.50656,31
P2-E3,clinical-sim,median,constant-5,0.1,20261717,0.810412,0.798442,0.01197,0.038562,0.479418,32
P2-E3,clinical-sim,median,constant-5,0.1,20261818,0.80943,0.806571,0.002858,0.009238,0.574975,30
P2-E3,clinical-sim,median,constant-5,0.1,20261919,0.795925,0.778761,0.017164,0.058003,0.572092,32
P2-E3,clinical-sim,median,constant-5,0.2,20260000,0.819588,0.813158,0.00643,0.020119,0.501154,31
P2-E3,clinical-sim,median,constant-5,0.2,20260101,0.760307,0.782166,-0.021859,-0.083972,0.574545,34
P2-E3,clinical-sim,median,constant-5,0.2,20260202,0.803809,0.791889,0.01192,0.039235,0.52601,31
P2-E3,clinical-sim,median,constant-5,0.2,20260303,0.747957,0.793383,-0.045425,-0.183198,0.57545,32
P2-E3,clinical-sim,median,constant-5,0.2,20260404,0.753746,0.717606,0.03614,0.142426,0.590608,31
P2-E3,clinical-sim,median,constant-5,0.2,20260505,0.807173,0.81853,-0.011357,-0.036973,0.54794,31
P2-E3,clinical-sim,median,constant-5,0.2,20260606,0.754407,0.767389,-0.012983,-0.051031,0.517762,30
P2-E3,clinical-sim,median,constant-5,0.2,20260707,0.815614,0.807919,0.007696,0.024383,0.469808,31
P2-E3,clinical-sim,median,constant-5,0.2,20260808,0.723881,0.749802,-0.025921,-0.11578,0.518787,31
P2-E3,clinical-sim,median,constant-5,0.2,20260909,0.77218,0.716572,0.055608,0.204305,0.435793,31
P2-E3,clinical-sim,median,constant-5,0.2,20261010,0.803913,0.776211,0.027703,0.091153,0.468593,32
P2-E3,clinical-sim,median,constant-5,0.2,20261111,0.775803,0.737399,0.038405,0.139246,0.480164,31
P2-E3,clinical-sim,median,constant-5,0.2,20261212,0.816842,0.795639,0.021202,0.066918,0.496607,30
P2-E3,clinical-sim,median,constant-5,0.2,20261313,0.820277,0.807662,0.012615,0.039387,0.577778,33
P2-E3,clinical-sim,median,constant-5,0.2,20261414,0.739927,0.700236,0.039691,0.165431,0.487278,31
P2-E3,clinical-sim,median,constant-5,0.2,20261515,0.804492,0.812825,-0.008332,-0.027365,0.531083,30
P2-E3,clinical-sim,median,constant-5,0.2,20261616,0.801991,0.799196,0.002795,0.009255,0.488825,33
P2-E3,clinical-sim,median,constant-5,0.2,20261717,0.810412,0.78178,0.028632,0.092237,0.478109,31
P2-E3,clinical-sim,median,constant-5,0.2,20261818,0.80943,0.805328,0.004101,0.013255,0.561989,32
P2-E3,clinical-sim,median,constant-5,0.2,20261919,0.795925,0.787712,0.008213,0.027754,0.537041,33
P2-E3,clinical-sim,median,constant-5,0.3,20260000,0.819588,0.802097,0.017491,0.054729,0.515625,32
P2-E3,clinical-sim,median,constant-5,0.3,20260101,0.760307,0.779024,-0.018717,-0.071904,0.561187,31
P2-E3,clinical-sim,median,constant-5,0.3,20260202,0.803809,0.791728,0.012081,0.039766,0.525476,31
P2-E3,clinical-sim,median,constant-5,0.3,20260303,0.747957,0.798717,-0.050759,-0.20471,0.548465,33
P2-E3,clinical-sim,median,constant-5,0.3,20260404,0.753746,0.698669,0.055077,0.217054,0.57953,31
P2-E3,clinical-sim,median,constant-5,0.3,20260505,0.807173,0.792511,0.014661,0.04773,0.537553,32
P2-E3,clinical-sim,median,constant-5,0.3,20260606,0.754407,0.773415,-0.019008,-0.074715,0.535354,30
P2-E3,clinical-sim,median,constant-5,0.3,20260707,0.815614,0.79418,0.021434,0.067913,0.472404,31
P2-E3,clinical-sim,median,constant-5,0.3,20260808,0.723881,0.789362,-0.065481,-0.29248,0.519465,31
P2-E3,clinical-sim,median,constant-5,0.3,20260909,0.77218,0.718713,0.053467,0.196439,0.44459,33
P2-E3,clinical-sim,median,constant-5,0.3,20261010,0.803913,0.761491,0.042422,0.139586,0.472663,31
P2-E3,clinical-sim,median,constant-5,0.3,20261111,0.775803,0.698216,0.077587,0.281314,0.444805,30
P2-E3,clinical-sim,median,constant-5,0.3,20261212,0.816842,0.794211,0.022631,0.071427,0.51208,30
P2-E3,clinical-sim,median,constant-5,0.3,20261313,0.820277,0.776631,0.043646,0.136277,0.563486,32
P2-E3,clinical-sim,median,constant-5,0.3,20261414,0.739927,0.677868,0.062059,0.25866,0.46311,32
P2-E3,clinical-sim,median,constant-5,0.3,20261515,0.804492,0.779715,0.024778,0.081374,0.497602,31
P2-E3,clinical-sim,median,constant-5,0.3,20261616,0.801991,0.770186,0.031805,0.105317,0.499412,32
P2-E3,clinical-sim,median,constant-5,0.3,20261717,0.810412,0.760456,0.049956,0.160934,0.479409,30
P2-E3,clinical-sim,median,constant-5,0.3,20261818,0.80943,0.807873,0.001557,0.005031,0.558093,31
P2-E3,clinical-sim,median,constant-5,0.3,20261919,0.795925,0.766535,0.02939,0.099317,0.549314,31
P2-E3,clinical-sim,median,gaussian-5,0.1,20260000,0.819588,0.798295,0.021293,0.066626,0.465288,30
P2-E3,clinical-sim,median,gaussian-5,0.1,20260101,0.760307,0.765154,-0.004847,-0.01862,0.596586,31
P2-E3,clinical-sim,median,gaussian-5,0.1,20260202,0.803809,0.802223,0.001587,0.005222,0.515774,31
P2-E3,clinical-sim,median,gaussian-5,0.1,20260303,0.747957,0.708732,0.039225,0.158192,0.582753,30
P2-E3,clinical-sim,median,gaussian-5,0.1,20260404,0.753746,0.761914,-0.008168,-0.032189,0.57953,31
P2-E3,clinical-sim,median,gaussian-5,0.1,20260505,0.807173,0.817751,-0.010579,-0.034439,0.551758,31
P2-E3,clinical-sim,median,gaussian-5,0.1,20260606,0.754407,0.767216,-0.01281,-0.050351,0.512768,31
P2-E3,clinical-sim,median,gaussian-5,0.1,20260707,0.815614,0.800435,0.015179,0.048094,0.486058,31
P2-E3,clinical-sim,median,gaussian-5,0.1,20260808,0.723881,0.723436,0.000446,0.001991,0.497128,31
P2-E3,clinical-sim,median,gaussian-5,0.1,20260909,0.77218,0.755294,0.016887,0.062042,0.473477,62
P2-E3,clinical-sim,median,gaussian-5,0.1,20261010,0.803913,0.802564,0.001349,0.004439,0.468457,31
P2-E3,clinical-sim,median,gaussian-5,0.1,20261111,0.775803,0.75982,0.015984,0.057954,0.557325,31
P2-E3,clinical-sim,median,gaussian-5,0.1,20261212,0.816842,0.819783,-0.002941,-0.009282,0.51199,31
P2-E3,clinical-sim,median,gaussian-5,0.1,20261313,0.820277,0.818604,0.001672,0.005222,0.556931,31
P2-E3,clinical-sim,median,gaussian-5,0.1,20261414,0.739927,0.741515,-0.001588,-0.006619,0.468219,32
P2-E3,clinical-sim,median,gaussian-5,0.1,20261515,0.804492,0.802601,0.001892,0.006213,0.545381,32
P2-E3,clinical-sim,median,gaussian-5,0.1,20261616,0.801991,0.805035,-0.003044,-0.01008,0.499321,32
P2-E3,clinical-sim,median,gaussian-5,0.1,20261717,0.810412,0.783562,0.026849,0.086496,0.523636,30
P2-E3,clinical-sim,median,gaussian-5,0.1,20261818,0.80943,0.810816,-0.001386,-0.004479,0.574899,31
P2-E3,clinical-sim,median,gaussian-5,0.1,20261919,0.795925,0.767298,0.028627,0.096737,0.561578,31
P2-E3,clinical-sim,median,gaussian-5,0.2,20260000,0.819588,0.788693,0.030894,0.09667,0.46511,31
P2-E3,clinical-sim,median,gaussian-5,0.2,20260101,0.760307,0.772164,-0.011856,-0.045547,0.596414,32
P2-E3,clinical-sim,median,gaussian-5,0.2,20260202,0.803809,0.794704,0.009105,0.02997,0.529371,30
P2-E3,clinical-sim,median,gaussian-5,0.2,20260303,0.747957,0.715011,0.032946,0.132871,0.590105,31
P2-E3,clinical-sim,median,gaussian-5,0.2,20260404,0.753746,0.750331,0.003415,0.01346,0.577216,31
P2-E3,clinical-sim,median,gaussian-5,0.2,20260505,0.807173,0.811744,-0.004571,-0.014882,0.55837,31
P2-E3,clinical-sim,median,gaussian-5,0.2,20260606,0.754407,0.750727,0.003679,0.014463,0.501419,31
P2-E3,clinical-sim,median,gaussian-5,0.2,20260707,0.815614,0.76714,0.048474,0.153587,0.482019,31
P2-E3,clinical-sim,median,gaussian-5,0.2,20260808,0.723881,0.712145,0.011736,0.052421,0.488866,32
P2-E3,clinical-sim,median,gaussian-5,0.2,20260909,0.77218,0.746153,0.026027,0.095623,0.46573,31
P2-E3,clinical-sim,median,gaussian-5,0.2,20261010,0.803913,0.800385,0.003529,0.011611,0.485687,32
P2-E3,clinical-sim,median,gaussian-5,0.2,20261111,0.775803,0.745136,0.030668,0.111195,0.466479,31
P2-E3,clinical-sim,median,gaussian-5,0.2,20261212,0.816842,0.819254,-0.002413,-0.007615,0.525563,31
P2-E3,clinical-sim,median,gaussian-5,0.2,20261313,0.820277,0.814528,0.005749,0.01795,0.551331,32
P2-E3,clinical-sim,median,gaussian-5,0.2,20261414,0.739927,0.7347,0.005227,0.021787,0.474703,31
P2-E3,clinical-sim,median,gaussian-5,0.2,20261515,0.804492,0.789468,0.015024,0.04934,0.552439,30
P2-E3,clinical-sim,median,gaussian-5,0.2,20261616,0.801991,0.802355,-0.000364,-0.001206,0.483124,31
P2-E3,clinical-sim,median,gaussian-5,0.2,20261717,0.810412,0.754041,0.056371,0.181599,0.497389,31
P2-E3,clinical-sim,median,gaussian-5,0.2,20261818,0.80943,0.807224,0.002206,0.00713,0.575968,30
P2-E3,clinical-sim,median,gaussian-5,0.2,20261919,0.795925,0.793534,0.002391,0.00808,0.540876,32
P2-E3,clinical-sim,median,gaussian-5,0.3,20260000,0.819588,0.777362,0.042226,0.132125,0.453303,31
